Transaction_ID,Customer_ID,Name,Email,Address,State,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total Sales,Product_Category,Product_Brand,Product_Type,Feedback,Payment_Method,Order_Status,Ratings,products
6818395,68512,Kenneth Fisher,Joel42@gmail.com,979 Bruce Via,England,UK,24,Female,Medium,Regular,4/2/2023,2023,April,1,281,2528.97,Home Decor,Home Depot,Decorations,Excellent,Debit Card,Pending,5,Curtains
2742544,23884,Tanya Flores,Brad16@gmail.com,98383 Jack Lodge,England,UK,24,Male,Medium,Regular,7/28/2023,2023,July,3,472.48,4252.29,Electronics,Apple,Tablet,Good,Credit Card,Pending,4,Huawei MediaPad
9598880,15204,Sharon Ewing,Kaitlin11@gmail.com,103 Christopher Pike Suite 568,England,UK,24,Male,Medium,Regular,8/14/2023,2023,August,7,217.76,1742.08,Electronics,Sony,Television,Average,Debit Card,Processing,2,Plasma TV
8012834,19891,Rebekah Henry,Daniel11@gmail.com,75000 Cody Canyon,England,UK,24,Male,Medium,Regular,4/7/2023,2023,April,10,144.71,868.24,Clothing,Adidas,T-shirt,Excellent,Cash,Shipped,5,Henley tee
9110134,42918,Karen Williams,Rachel60@gmail.com,52227 Mark Harbor Apt. 875,England,UK,24,Female,Medium,Regular,1/10/2024,2024,January,4,74.29,668.61,Electronics,Samsung,Smartphone,Average,PayPal,Shipped,2,Xiaomi Mi
1495079,22681,Allison Williams,Lori73@gmail.com,22205 Rogers Plain,England,UK,24,Male,Medium,Regular,7/8/2023,2023,July,3,439.95,1759.78,Electronics,Apple,Tablet,Good,PayPal,Pending,4,Microsoft Surface
3719619,21024,Leon Valencia,Michael31@gmail.com,37455 Lyons Manor Suite 718,England,UK,24,Male,Medium,Regular,7/23/2023,2023,July,3,405.34,3648.08,Clothing,Nike,Shorts,Good,PayPal,Pending,3,Athletic shorts
8707746,94661,Brian Charles,Robert87@gmail.com,4202 Williams Mount Suite 835,England,UK,24,Male,Medium,Regular,10/13/2023,2023,October,5,110.09,990.83,Home Decor,Home Depot,Tools,Good,Cash,Pending,3,Wrench
5800611,94594,Tiffany Wagner,Patricia44@gmail.com,534 Tyler Prairie Suite 319,England,UK,24,Male,Medium,Regular,6/11/2023,2023,June,2,288.93,288.93,Clothing,Nike,Shorts,Good,Credit Card,Delivered,3,Board shorts
6413284,43894,Brian Vaughn,William92@gmail.com,8454 Sanders Dale Suite 787,England,UK,24,Female,Medium,Regular,4/28/2023,2023,April,5,150.93,150.93,Grocery,Nestle,Chocolate,Excellent,Credit Card,Pending,5,Truffles
3446542,15658,Barbara Carrillo,Michele84@gmail.com,888 Moore Summit Apt. 669,England,UK,24,Female,Medium,Regular,2/29/2024,2024,February,10,133.88,1071.04,Clothing,Adidas,Shoes,Good,Cash,Shipped,3,High heels
4054236,64688,Catherine Gay,Emily51@gmail.com,80336 Velasquez Landing Apt. 198,England,UK,24,Male,Medium,Regular,9/7/2023,2023,September,2,392.81,392.81,Grocery,Pepsi,Water,Excellent,PayPal,Pending,4,Coconut water
6332508,33015,Joseph Wood,Jennifer38@gmail.com,1400 Romero Lock,England,UK,24,Female,Medium,Regular,2/29/2024,2024,February,8,126.36,1263.55,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Cash,Shipped,4,Comforter
9729102,13922,Charles Marquez,Samantha14@gmail.com,49663 Collier Path,England,UK,24,Female,Medium,Regular,9/28/2023,2023,September,6,499.09,3992.76,Clothing,Zara,Jeans,Good,PayPal,Shipped,3,Straight-leg jeans
5314000,10264,Jason Martinez,Jacob44@gmail.com,813 Walls Curve,England,UK,24,Female,Medium,Regular,6/4/2023,2023,June,2,380.76,761.52,Books,HarperCollins,Thriller,Average,Credit Card,Delivered,2,Action
6582235,99243,Anthony Duncan,Sherry66@gmail.com,4205 Clayton Landing Apt. 569,England,UK,24,Male,Medium,Regular,9/9/2023,2023,September,1,161.97,1619.73,Electronics,Sony,Smartphone,Good,Cash,Pending,4,Motorola Moto
4562580,65860,Phillip Perez,Kelly81@gmail.com,384 Cynthia Ridges Suite 989,England,UK,24,Female,Medium,Regular,8/30/2023,2023,August,7,21.8,130.83,Books,HarperCollins,Fiction,Good,Credit Card,Delivered,3,Adventure
6900594,19626,Amy Henderson,Mark28@gmail.com,681 Stanley Brook Suite 121,England,UK,24,Male,Medium,Regular,10/5/2023,2023,October,10,459.38,3675.03,Home Decor,IKEA,Lighting,Good,Debit Card,Pending,4,Floor lamps
5395957,95838,Ashley Smith,Jacob33@gmail.com,66587 Howell Highway,England,UK,24,Female,Medium,Regular,4/27/2023,2023,April,5,363.94,1091.82,Electronics,Apple,Smartphone,Good,PayPal,Processing,4,Huawei P
6940453,96137,Richard Chambers,Austin16@gmail.com,28346 Alexis Neck Apt. 268,England,UK,24,Male,Medium,Regular,7/2/2023,2023,July,9,27.75,111.01,Electronics,Apple,Smartphone,Average,Credit Card,Processing,2,Google Pixel
3030573,42364,Stephen Harris,Brian38@gmail.com,3208 Patricia Station Apt. 302,England,UK,24,Female,Medium,Regular,10/17/2023,2023,October,9,95.21,95.21,Electronics,Sony,Television,Good,Cash,Processing,3,OLED TV
2575001,88508,Joshua Turner,James54@gmail.com,323 Ronnie Shore Apt. 053,England,UK,24,Male,Medium,Regular,12/20/2023,2023,December,1,14.49,14.49,Electronics,Sony,Headphones,Good,Cash,Shipped,4,Bluetooth headphones
1065897,27185,James Henry,Jodi93@gmail.com,9507 Perry Mill,England,UK,24,Female,Medium,Regular,12/1/2023,2023,December,5,31.75,63.51,Grocery,Nestle,Coffee,Good,Debit Card,Delivered,3,Ground coffee
4406824,99645,Adam Weaver,Destiny70@gmail.com,1887 Baker Vista Apt. 734,England,UK,24,Male,Medium,Regular,11/20/2023,2023,November,4,31.95,95.85,Grocery,Pepsi,Juice,Good,Credit Card,Processing,3,Grape juice
9511299,37875,Rebecca Dunlap,Zachary83@gmail.com,37147 Williams Street Suite 875,England,UK,24,Female,Medium,Regular,4/20/2023,2023,April,2,353.17,1059.51,Home Decor,IKEA,Furniture,Good,Cash,Pending,3,Sofa
1907541,43017,Daniel Vaughn,Maria39@gmail.com,1293 Jennifer Gateway Suite 513,England,UK,24,Male,Medium,Regular,3/30/2023,2023,March,6,418.95,418.95,Home Decor,Bed Bath & Beyond,Bedding,Average,Cash,Delivered,2,Throw pillow
2880979,55245,Kelly Shaw,Jessica26@gmail.com,707 Jerry Flat,England,UK,24,Female,Medium,Regular,1/12/2024,2024,January,2,207.9,2079.01,Grocery,Nestle,Coffee,Good,Credit Card,Processing,4,Affogato
1353284,67961,Amanda Cameron,Debbie19@gmail.com,2813 Walker Cliffs Suite 962,England,UK,24,Female,Medium,Regular,5/15/2023,2023,May,1,487.23,487.23,Clothing,Adidas,T-shirt,Good,PayPal,Pending,3,Scoop neck tee
9916054,61062,Kristin Porter,Austin10@gmail.com,35314 Marshall Green,England,UK,24,Female,Medium,Regular,12/20/2023,2023,December,4,144.65,1301.83,Grocery,Nestle,Snacks,Average,Debit Card,Delivered,2,Pretzels
1713231,54698,Brittany Baldwin MD,Jill93@gmail.com,1964 Emily Trail,England,UK,24,Female,Medium,Regular,6/11/2023,2023,June,2,24.05,72.15,Grocery,Pepsi,Soft Drink,Good,Cash,Delivered,4,Root beer
5321391,97835,Michael Houston,Keith79@gmail.com,75274 Ryan Tunnel Apt. 566,England,UK,24,Female,Medium,Regular,3/7/2023,2023,March,7,262.07,2358.63,Home Decor,IKEA,Lighting,Excellent,PayPal,Pending,5,Desk lamps
4215279,17905,Jacob Martinez,Amber89@gmail.com,79364 Mark Cove Apt. 414,England,UK,24,Male,Medium,Regular,6/27/2023,2023,June,9,121.08,1210.83,Clothing,Zara,Jeans,Excellent,Cash,Pending,5,Distressed jeans
2138076,72545,Ashley Morris,Kimberly60@gmail.com,622 Stokes Courts Suite 456,England,UK,24,Female,Medium,Regular,5/14/2023,2023,May,9,496.74,4967.45,Grocery,Pepsi,Water,Excellent,Credit Card,Pending,5,Artesian water
3478063,77261,Kevin Wagner,Tiffany29@gmail.com,3170 Duncan Vista,England,UK,24,Female,Medium,Regular,5/25/2023,2023,May,6,498.46,498.46,Books,Random House,Fiction,Good,Credit Card,Delivered,3,Horror
8240384,59995,Michael Aguirre,Eric20@gmail.com,10072 Wayne Crescent Suite 174,England,UK,24,Male,Medium,Regular,11/23/2023,2023,November,3,128.92,386.77,Electronics,Samsung,Television,Excellent,Credit Card,Processing,4,OLED TV
8851752,73540,John Young,Scott12@gmail.com,434 Trevino Pike Apt. 191,England,UK,24,Female,Medium,Regular,12/29/2023,2023,December,2,296.19,888.56,Electronics,Samsung,Television,Average,Debit Card,Shipped,2,HDR TV
6481915,80075,Kimberly Hoffman,Mitchell70@gmail.com,8422 Bowers Brook Suite 082,England,UK,24,Male,Medium,Regular,1/16/2024,2024,January,5,143.77,575.07,Home Decor,IKEA,Lighting,Excellent,Cash,Shipped,4,Pendant lights
1871636,58384,Derek Rubio,Meghan33@gmail.com,80763 Roy Village Apt. 247,England,UK,24,Male,Medium,Regular,9/8/2023,2023,September,9,178.08,712.3,Clothing,Zara,Shirt,Good,PayPal,Processing,3,Sweatshirt
6921774,91676,Shawn Fitzgerald,Thomas27@gmail.com,91711 Douglas Estate Suite 723,England,UK,24,Female,Medium,Regular,9/5/2023,2023,September,3,402.07,4020.72,Books,Random House,Fiction,Average,PayPal,Delivered,2,Adventure
3613965,43380,Erika Stewart,Jerry20@gmail.com,02681 Kathleen Corners Apt. 004,England,UK,24,Male,Medium,Regular,1/12/2024,2024,January,10,70.63,141.26,Grocery,Pepsi,Water,Average,Cash,Delivered,2,Mineral water
7486208,95110,Amanda Stephens,Elizabeth44@gmail.com,3374 Kayla Mountains Apt. 154,England,UK,24,Male,Medium,Regular,4/5/2023,2023,April,10,187,1496.02,Books,Penguin Books,Non-Fiction,Good,Credit Card,Pending,4,Self-help
5928932,70968,Elizabeth Leach,Jennifer89@gmail.com,69748 Santiago Tunnel,England,UK,24,Male,Medium,Regular,4/7/2023,2023,April,10,437.67,3063.66,Home Decor,Home Depot,Furniture,Good,Debit Card,Processing,3,Nightstand
8482214,25220,Carrie Davis,Jody46@gmail.com,2391 Michael Street Suite 532,England,UK,24,Male,Medium,Regular,6/21/2023,2023,June,10,152.28,1522.81,Home Decor,Home Depot,Tools,Excellent,Credit Card,Delivered,4,Hammer
4044640,85161,Anthony Frederick,Sue45@gmail.com,7577 Lutz Hill Suite 673,England,UK,24,Male,Medium,Regular,2/16/2024,2024,February,8,113.44,567.18,Books,Penguin Books,Fiction,Average,PayPal,Delivered,2,Mystery
5243670,53736,Katie Yates,Jennifer86@gmail.com,28446 Tony Parkway Suite 688,England,UK,24,Male,Medium,Regular,9/15/2023,2023,September,4,186.23,744.92,Grocery,Pepsi,Soft Drink,Good,Debit Card,Shipped,4,Grape soda
4086705,51185,Katherine Mullen,Richard25@gmail.com,34402 Luis Glens,England,UK,24,Male,Medium,Regular,2/4/2024,2024,February,6,394.46,788.91,Electronics,Samsung,Television,Average,Credit Card,Delivered,2,LED TV
7904078,40120,Emily Thomas,Michael39@gmail.com,313 Hart Plain Apt. 407,England,UK,24,Male,Medium,Regular,8/14/2023,2023,August,5,16.04,160.44,Clothing,Zara,Jeans,Average,Cash,Pending,2,Distressed jeans
1351700,64570,Patrick Bray,Thomas4@gmail.com,761 Miller Corners Apt. 838,England,UK,24,Female,Medium,Regular,4/2/2023,2023,April,3,132.23,132.23,Clothing,Zara,Dress,Average,PayPal,Shipped,2,Bodycon dress
6545308,30993,Christine Moore,Jason19@gmail.com,249 Armstrong Plaza Apt. 849,England,UK,24,Female,Medium,Regular,6/20/2023,2023,June,1,161.69,161.69,Clothing,Nike,Shoes,Good,Cash,Pending,3,Espadrilles
8970677,82124,Amber Parker,Cynthia11@gmail.com,13652 Billy Brooks,England,UK,24,Male,Medium,Regular,7/23/2023,2023,July,3,119.74,598.68,Electronics,Apple,Tablet,Average,Credit Card,Pending,2,Lenovo Tab
3128071,81042,Ryan Rodriguez,Kristi69@gmail.com,16467 Crystal Islands,England,UK,24,Female,Medium,Regular,7/22/2023,2023,July,8,310.8,932.39,Home Decor,IKEA,Furniture,Excellent,Cash,Processing,4,Desk
7081841,29032,Judy Walker,Corey34@gmail.com,16555 Richardson Bypass Apt. 313,England,UK,24,Male,Medium,Regular,6/13/2023,2023,June,8,462.67,2313.37,Grocery,Coca-Cola,Water,Excellent,Cash,Delivered,4,Bottled water
8382570,12608,Kristen Clark,Sara77@gmail.com,66722 Nash Wells,England,UK,24,Female,Medium,Regular,3/19/2023,2023,March,7,404.96,1214.89,Home Decor,Bed Bath & Beyond,Bathroom,Average,Debit Card,Pending,2,Mirror
9068741,87009,Alexis Brown,Kelly97@gmail.com,5120 Williams Orchard Apt. 187,England,UK,24,Male,Medium,Regular,11/19/2023,2023,November,10,456.69,456.69,Home Decor,Home Depot,Furniture,Good,PayPal,Processing,3,Dining table
4380762,41859,Lisa Thompson,Jared64@gmail.com,4835 Sarah Squares Apt. 036,England,UK,24,Female,Medium,Regular,1/16/2024,2024,January,3,83.9,83.9,Clothing,Nike,Shorts,Excellent,PayPal,Pending,5,Board shorts
3157104,63789,Katherine Olsen,Kenneth21@gmail.com,6951 Cody Spur Suite 179,England,UK,24,Male,Medium,Regular,2/15/2024,2024,February,1,39.19,391.9,Home Decor,Home Depot,Tools,Good,PayPal,Pending,3,Wrench
1279143,76141,Veronica Jennings,Mark22@gmail.com,1707 Matthew Light Apt. 119,England,UK,24,Male,Medium,Regular,5/25/2023,2023,May,5,148.58,891.49,Books,HarperCollins,Thriller,Good,Credit Card,Delivered,4,Mystery
2067810,22093,Sara Oneal,Richard65@gmail.com,576 Hughes Lakes Suite 040,England,UK,24,Female,Medium,Regular,1/13/2024,2024,January,6,381.4,1907.01,Home Decor,Bed Bath & Beyond,Bathroom,Good,PayPal,Processing,4,Soap dispenser
9685255,38396,Ronald James,Samuel19@gmail.com,52446 Erin Junction Apt. 810,England,UK,24,Male,Medium,Regular,1/26/2024,2024,January,3,203.85,407.7,Clothing,Adidas,Shoes,Average,Credit Card,Delivered,2,Slippers
7387300,44825,Charles Rodriguez,Kimberly34@gmail.com,8362 Smith Prairie Apt. 235,England,UK,24,Male,Medium,Regular,10/20/2023,2023,October,10,255.47,1532.84,Home Decor,Bed Bath & Beyond,Kitchen,Good,PayPal,Pending,3,Toaster
8154036,38471,Steve Tapia,Douglas11@gmail.com,3440 Spencer Vista,England,UK,24,Female,Medium,Regular,6/11/2023,2023,June,4,31.5,125.98,Clothing,Nike,Shorts,Excellent,PayPal,Shipped,5,Bermuda shorts
1657589,86172,Kristin Smith,Ann50@gmail.com,93577 Samuel Lodge,England,UK,24,Female,Medium,Regular,9/14/2023,2023,September,9,491.93,491.93,Books,HarperCollins,Fiction,Excellent,Credit Card,Shipped,5,Science fiction
5509373,43916,Autumn Chavez,James15@gmail.com,81721 Morales Trafficway,England,UK,24,Female,Medium,Regular,1/21/2024,2024,January,5,192.32,1346.21,Clothing,Zara,Jeans,Excellent,Cash,Pending,5,Boyfriend jeans
9731592,87603,Sandra Carr,John83@gmail.com,74556 Osborne Lodge Apt. 795,England,UK,24,Male,Medium,Regular,5/25/2023,2023,May,2,50.92,101.83,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Credit Card,Pending,5,Stove
6150335,19688,Paul Osborne,Wendy7@gmail.com,390 Tonya Courts,England,UK,24,Male,Medium,Regular,1/31/2024,2024,January,5,441.01,3528.09,Home Decor,Bed Bath & Beyond,Bedding,Good,Debit Card,Pending,3,Comforter
3110942,96989,Kayla Martin,Rita41@gmail.com,439 Clark Forges Suite 870,England,UK,24,Female,Medium,Regular,7/20/2023,2023,July,1,342.86,685.72,Home Decor,Bed Bath & Beyond,Bathroom,Good,PayPal,Pending,3,Towel rack
9635030,95150,Allison Griffin,Molly91@gmail.com,8914 Kristy Mountains,England,UK,24,Female,Medium,Regular,4/5/2023,2023,April,7,484.73,2423.64,Clothing,Adidas,T-shirt,Excellent,Debit Card,Shipped,5,Plain tee
3833868,53469,Susan Silva,Bethany54@gmail.com,7834 Melanie Way Suite 336,England,UK,24,Male,Medium,Regular,12/5/2023,2023,December,9,133.57,133.57,Grocery,Pepsi,Soft Drink,Good,Debit Card,Processing,3,Grape soda
1022006,90792,Deborah Weiss,Michael94@gmail.com,3459 Harris Heights,England,UK,24,Male,Medium,Regular,1/28/2024,2024,January,3,13.86,55.42,Clothing,Zara,Jeans,Good,PayPal,Processing,3,Distressed jeans
1580127,79081,Jill Braun,Natalie85@gmail.com,59975 Ayers Villages,England,UK,24,Male,Medium,Regular,10/7/2023,2023,October,9,85.77,343.09,Clothing,Nike,T-shirt,Good,PayPal,Shipped,4,Henley tee
9254114,14311,Jeremy Watson,Julie15@gmail.com,75372 Katie Causeway Suite 326,England,UK,24,Male,Medium,Regular,8/10/2023,2023,August,1,295.8,591.6,Books,Penguin Books,Children's,Good,PayPal,Shipped,3,Building blocks
2766619,31769,Christina Ruiz,Timothy92@gmail.com,85066 Leblanc Radial,England,UK,24,Male,Medium,Regular,7/18/2023,2023,July,9,242.08,726.25,Electronics,Apple,Tablet,Good,PayPal,Processing,3,Google Pixel Slate
1186977,23209,Michele Sanders,Amy63@gmail.com,42734 Rebecca Cape Suite 853,England,UK,24,Female,Medium,Regular,4/19/2023,2023,April,1,251.75,503.51,Home Decor,Bed Bath & Beyond,Bedding,Good,Cash,Delivered,3,Quilt
6954020,42612,Derek Larson,Steven76@gmail.com,0865 Adam Mall,England,UK,24,Female,Medium,Regular,3/14/2023,2023,March,2,420.47,2522.83,Home Decor,Home Depot,Tools,Average,Credit Card,Pending,2,Utility knife
9907272,72850,Mark Gray,Elizabeth84@gmail.com,26964 Jennifer Spur,England,UK,24,Female,Medium,Regular,4/28/2023,2023,April,2,70.25,351.23,Clothing,Nike,Shoes,Good,PayPal,Pending,3,High heels
5015794,65079,Gerald Reyes,Scott9@gmail.com,0920 Raymond Courts Suite 864,England,UK,24,Female,Medium,Regular,7/14/2023,2023,July,7,11.95,35.84,Home Decor,Home Depot,Furniture,Good,Debit Card,Pending,3,Dresser
9668721,25695,Brian Ryan,Kayla32@gmail.com,545 Mclaughlin Burg Apt. 258,England,UK,24,Female,Medium,Regular,3/31/2023,2023,March,6,76.66,766.58,Clothing,Nike,Shorts,Good,Debit Card,Shipped,3,Board shorts
7787697,95436,John Bell,Anthony85@gmail.com,959 Cole Inlet Suite 550,England,UK,24,Female,Medium,Regular,4/7/2023,2023,April,1,272.18,272.18,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,PayPal,Delivered,5,Microwave
3236340,20603,Patrick Noble,Natalie87@gmail.com,6982 Jones Prairie Apt. 661,England,UK,24,Male,Medium,Regular,5/10/2023,2023,May,2,473.42,3787.39,Clothing,Zara,Jeans,Good,Credit Card,Shipped,3,Cropped jeans
1736066,29023,James Morris,Haley69@gmail.com,1199 David Inlet Suite 832,England,UK,24,Female,Medium,Regular,8/12/2023,2023,August,3,232.32,1161.62,Home Decor,Home Depot,Furniture,Average,PayPal,Delivered,2,Sofa
7580152,19694,Christopher Aguirre,Mary26@gmail.com,1398 Lisa Meadows Apt. 826,England,UK,24,Male,Medium,Regular,8/1/2023,2023,August,8,260.99,1043.95,Electronics,Apple,Smartphone,Excellent,Cash,Processing,4,Nokia
9430495,35257,Lindsay Stewart,Kimberly83@gmail.com,05704 Mason Locks Apt. 391,England,UK,24,Female,Medium,Regular,3/6/2023,2023,March,4,455.59,911.17,Books,Penguin Books,Fiction,Good,Debit Card,Pending,3,Science fiction
3504063,46881,Angela Sutton,Kelli22@gmail.com,528 Martinez Manors Apt. 734,England,UK,24,Female,Medium,Regular,5/2/2023,2023,May,2,204.86,1843.78,Electronics,Samsung,Smartphone,Good,Cash,Shipped,3,Google Pixel
2418224,84400,Stephanie Richardson,Fernando88@gmail.com,8366 Thompson Manors,England,UK,24,Female,Medium,Regular,2/18/2024,2024,February,8,254.59,2545.93,Books,HarperCollins,Fiction,Average,Credit Card,Processing,2,Horror
3125111,14841,Kerry Marks,Jason2@gmail.com,72838 Scott Expressway,England,UK,24,Female,Medium,Regular,7/3/2023,2023,July,5,402.6,3623.44,Books,Penguin Books,Fiction,Average,PayPal,Delivered,2,Horror
9156922,91402,George Alvarado,Mark27@gmail.com,455 Mark Island Suite 129,England,UK,24,Male,Medium,Regular,4/10/2023,2023,April,1,445.26,2671.57,Clothing,Zara,Dress,Good,PayPal,Processing,3,Wrap dress
5896107,56156,Carmen Hurley,Daniel97@gmail.com,496 Kyle Mountains Suite 158,England,UK,24,Female,Medium,Regular,6/1/2023,2023,June,5,433.84,867.69,Clothing,Nike,T-shirt,Good,Credit Card,Processing,4,Long-sleeve tee
6928082,21201,Andrew Barnes,Carl51@gmail.com,074 Michelle Dale,England,UK,24,Male,Medium,Regular,3/6/2023,2023,March,3,488.18,2440.88,Grocery,Coca-Cola,Soft Drink,Good,Debit Card,Shipped,3,Cola
3310431,43419,Sierra Huff,Samantha29@gmail.com,690 Berg Forest,England,UK,24,Male,Medium,Regular,6/5/2023,2023,June,7,26.76,240.88,Books,HarperCollins,Fiction,Average,Cash,Delivered,2,Science fiction
1412599,17373,Norma Smith,Jonathan21@gmail.com,6548 Samantha Valley Suite 973,England,UK,24,Female,Medium,Regular,8/5/2023,2023,August,1,110.8,664.78,Clothing,Nike,Shorts,Good,PayPal,Pending,3,Khaki shorts
2175868,34404,Alexander Simmons,Anna44@gmail.com,828 Tammy Island Apt. 433,England,UK,24,Male,Medium,Regular,6/18/2023,2023,June,5,478.15,1912.6,Electronics,Samsung,Television,Excellent,Cash,Pending,5,Smart TV
8672653,14766,Brandi Martin,Christine28@gmail.com,459 Richmond Burgs,England,UK,24,Male,Medium,Regular,7/18/2023,2023,July,7,269.57,539.14,Electronics,Sony,Headphones,Good,Debit Card,Pending,3,On-ear headphones
8527886,39898,Sara Price,Jason39@gmail.com,71447 Heath Motorway Apt. 670,England,UK,24,Female,Medium,Regular,9/27/2023,2023,September,6,181.04,905.21,Clothing,Zara,Dress,Excellent,Credit Card,Shipped,4,Cocktail dress
3664695,26083,Brian Chen,Colleen26@gmail.com,537 James Camp Suite 272,England,UK,24,Male,Medium,Regular,7/6/2023,2023,July,9,186.1,186.1,Books,HarperCollins,Fiction,Good,Cash,Processing,4,Dystopian
9355003,38502,Courtney Richardson,Stephanie63@gmail.com,448 Diana Mountain,England,UK,24,Male,Medium,Regular,3/30/2023,2023,March,4,185.84,557.53,Books,Random House,Non-Fiction,Good,Debit Card,Pending,4,History
3357299,23658,Christine Thompson,Lee97@gmail.com,60053 Samantha Tunnel Suite 179,England,UK,24,Male,Medium,Regular,12/28/2023,2023,December,2,367.79,2574.53,Grocery,Nestle,Snacks,Average,PayPal,Delivered,2,Nuts
7062347,44980,Kristina Campbell,Katherine38@gmail.com,4332 Michael Expressway,England,UK,24,Female,Medium,Regular,4/21/2023,2023,April,3,366.09,3660.91,Electronics,Sony,Headphones,Average,Cash,Shipped,2,Gaming headphones
2907327,12504,Brandy Wilson,Lisa42@gmail.com,9283 Megan Fords Apt. 135,England,UK,24,Male,Medium,Regular,7/1/2023,2023,July,6,406.43,1625.73,Grocery,Pepsi,Juice,Excellent,PayPal,Pending,5,Pomegranate juice
8046412,42718,Tina Kramer,Peter7@gmail.com,804 Campos Springs,England,UK,24,Male,Medium,Regular,3/31/2023,2023,March,2,145.03,435.09,Grocery,Nestle,Snacks,Good,Cash,Processing,4,Trail mix
3303935,93690,Elizabeth Dunn,Mariah11@gmail.com,708 Laura Manors Suite 291,England,UK,24,Male,Medium,Regular,9/6/2023,2023,September,3,413.89,1241.67,Home Decor,Home Depot,Decorations,Excellent,Debit Card,Processing,4,Mirrors
6933509,99342,Mia Washington,Amanda100@gmail.com,492 Gallagher Rest,England,UK,24,Male,Medium,Regular,10/28/2023,2023,October,10,95.26,476.32,Grocery,Pepsi,Water,Average,Credit Card,Processing,2,Alkaline water
3019028,89741,Andrew Franco,Jessica9@gmail.com,4794 Walton Drive,England,UK,24,Female,Medium,Regular,5/13/2023,2023,May,1,306.31,612.61,Books,Penguin Books,Fiction,Average,PayPal,Pending,2,Dystopian
5913627,31793,Jeffrey Holland,Lisa9@gmail.com,64427 Kristina Unions,England,UK,24,Male,Medium,Regular,8/24/2023,2023,August,1,281.21,1406.03,Electronics,Apple,Laptop,Good,Credit Card,Pending,3,HP Spectre
1695666,61766,Scott Rodriguez,Jeremy94@gmail.com,0075 Nancy Plains,England,UK,24,Male,Medium,Regular,7/17/2023,2023,July,6,241.36,2413.64,Clothing,Nike,Shorts,Average,Debit Card,Pending,2,Bermuda shorts
1302158,46206,Cheryl Kim,Sean85@gmail.com,509 Smith Orchard,England,UK,24,Male,Medium,Regular,2/9/2024,2024,February,6,478.87,957.74,Books,Random House,Non-Fiction,Excellent,Debit Card,Pending,4,Self-help
6903716,32632,Nicole Jones,Alejandra79@gmail.com,172 Decker Keys,England,UK,24,Male,Medium,Regular,1/16/2024,2024,January,5,282.02,2256.14,Books,Random House,Literature,Average,Credit Card,Delivered,2,Literary fiction
8301220,89729,Chris Scott,Kaitlin94@gmail.com,70472 Chavez Brooks,England,UK,24,Male,Medium,Regular,7/30/2023,2023,July,10,313.09,1878.55,Grocery,Pepsi,Soft Drink,Excellent,Cash,Pending,5,Ginger ale
9411815,74945,Stephanie Byrd,Brandon28@gmail.com,5976 Brooks Crescent,England,UK,24,Male,Medium,Regular,6/28/2023,2023,June,9,259.49,518.99,Grocery,Pepsi,Water,Excellent,Credit Card,Delivered,5,Bottled water
7857028,16658,Joanna Chavez,Lauren52@gmail.com,523 Cole Plains,England,UK,24,Female,Medium,Regular,8/2/2023,2023,August,8,273.3,273.3,Grocery,Nestle,Snacks,Good,Debit Card,Processing,4,Trail mix
6639735,66656,Brittany Castro,Debbie67@gmail.com,576 Dixon Square,England,UK,24,Male,Medium,Regular,11/17/2023,2023,November,4,253.69,1775.82,Electronics,Apple,Tablet,Average,Cash,Shipped,2,Lenovo Tab
4393898,91974,Vincent Morales,Stephen45@gmail.com,833 Amanda Station,England,UK,24,Male,Medium,Regular,6/30/2023,2023,June,4,29.72,297.2,Electronics,Samsung,Television,Good,Debit Card,Processing,4,Smart TV
8393965,89949,Katherine Grant,Michael48@gmail.com,1968 Chelsey Turnpike,England,UK,24,Male,Medium,Regular,7/18/2023,2023,July,8,426.08,2130.42,Clothing,Adidas,Shoes,Average,Debit Card,Processing,2,Running shoes
8834851,73872,Kathleen Edwards,Theresa73@gmail.com,496 Deanna Harbors,England,UK,24,Male,Medium,Regular,7/26/2023,2023,July,5,311.12,2800.04,Grocery,Coca-Cola,Soft Drink,Good,Debit Card,Pending,3,Cream soda
9550802,76381,Matthew Gregory,Carl99@gmail.com,038 Melton Centers Apt. 765,England,UK,24,Male,Medium,Regular,11/15/2023,2023,November,5,499.47,4495.21,Clothing,Nike,Shorts,Excellent,Credit Card,Pending,4,Swim trunks
6030677,69724,Nicole Byrd,Helen55@gmail.com,176 Todd Village Apt. 881,England,UK,24,Female,Medium,Regular,4/30/2023,2023,April,2,15.52,15.52,Grocery,Coca-Cola,Water,Good,Debit Card,Shipped,3,Coconut water
1755119,90102,Amber Raymond,Joshua16@gmail.com,513 Laura Squares Apt. 612,England,UK,24,Male,Medium,Regular,3/18/2023,2023,March,10,296.1,1480.52,Grocery,Nestle,Chocolate,Average,PayPal,Delivered,2,Chocolate-covered nuts
7312017,95563,Angie Gonzales,Brandon22@gmail.com,088 Kim Springs Suite 029,England,UK,24,Male,Medium,Regular,10/31/2023,2023,October,2,352.11,1408.46,Clothing,Adidas,Jacket,Excellent,Debit Card,Processing,5,Blazer
